Galaxy,T,V_flat,burk_a_kpc,burk_bic,burk_chi2,burk_chi2_red,burk_rho0,fw_best_bic,fw_best_chi2,fw_best_chi2_red,fw_best_n_shells,fw_n0_bic,fw_n0_chi2,fw_n0_chi2_red,fw_n1_M_sh1,fw_n1_bic,fw_n1_chi2,fw_n1_chi2_red,fw_n1_r_sh1_kpc,fw_n1_sigma_sh1_kpc,fw_n2_M_sh1,fw_n2_M_sh2,fw_n2_bic,fw_n2_chi2,fw_n2_chi2_red,fw_n2_r_sh1_kpc,fw_n2_r_sh2_kpc,fw_n2_sigma_sh1_kpc,fw_n2_sigma_sh2_kpc,is_clean,logM_halo,logM_star,n_excluded,n_pts_total,n_pts_used,nfw_bic,nfw_chi2,nfw_chi2_red,nfw_r_s_kpc,nfw_rho_s,ratio_fw_over_burk,ratio_fw_over_nfw
NGC3769,3,118.6,6.533191146732119,10.43777936208641,5.641988816489667,0.6268876462766297,22870875.745616954,10.43777936208641,5.641988816489667,0.6268876462766297,0,10.43777936208641,5.641988816489667,0.6268876462766297,15278612029.597258,12.548214176995577,0.5587378130037236,0.09312296883395393,6.086860363133755,1.6258396893179825,13737508667.150637,30212017878.300312,19.286039654041222,0.10287747165425533,0.03429249055141844,6.2129659429965045,17.431177724666842,1.5930566995542996,0.6973958979232056,False,11.645598563733266,9.970323626438503,1,12,11,13.020320345632772,8.22452980003603,0.9138366444484478,15.798957285473184,4042920.3899125285,1.0,0.6859953035205673
NGC3877,5,168.4,1.217018928306068,11.893078148195617,7.097287602598875,0.788587511399875,612510084.2649623,11.893078148195617,7.097287602598875,0.788587511399875,0,11.893078148195617,7.097287602598875,0.788587511399875,12669412095.132053,13.526834415312404,1.5373580513205498,0.2562263418867583,2.9886643298640716,0.8482907440196764,14299581823.476248,16864535625.326143,19.815532674423377,0.6323704920364132,0.2107901640121377,3.111091750587291,10.70944294535881,0.953550491266459,1.5915525503704455,False,12.102370758139427,10.559517619720909,2,13,11,12.563193488224048,7.767402942627307,0.863044771403034,1.5525812284933724,374814434.4476771,1.0,0.913727233545352
NGC3893,5,174.0,5.128264918629717,7.431992330958594,2.826822144970502,0.3533527681213128,69404693.34306891,7.431992330958594,2.826822144970502,0.3533527681213128,0,7.431992330958594,2.826822144970502,0.3533527681213128,8234060261.555322,12.735583613005911,1.22265814803568,0.24453162960713598,3.8218004366650082,0.6445996945355931,11747905025.794077,24798424207.77555,18.8989781949687,0.4782974510163327,0.23914872550816635,3.7806269992727883,9.95973201485724,0.6815275509597868,2.689502277351767,True,12.144992241496334,10.466311426704682,0,10,10,13.475097677815441,8.86992749182735,1.1087409364784186,17.464296469052815,7212881.801746195,1.0,0.31869732278816304
NGC3917,6,135.9,4.610238390512981,14.467315170018843,8.922137725539281,0.6372955518242344,52879380.324358836,14.467315170018843,8.922137725539281,0.6372955518242344,0,14.467315170018843,8.922137725539281,0.6372955518242344,2468585935.2653394,15.630318473489591,1.767374862290685,0.1606704420264259,2.685474452308488,0.10249773280475116,6863096777.50619,10263350325.264645,23.06761733066844,0.8869075527501905,0.11086344409377381,2.995651744290295,6.529264819828326,0.8194722173583574,1.2394124777518316,False,11.823002866846018,10.040720983601194,1,17,16,34.78992929394991,29.24475184947035,2.0889108463907395,20.121441380168374,3842167.2576087667,1.0,0.30508508916278837
NGC3949,4,163.0,11.56892908843688,5.9818357480093844,2.090015449898758,0.4180030899797516,25643235.577854026,5.9818357480093844,2.090015449898758,0.4180030899797516,0,5.9818357480093844,2.090015449898758,0.4180030899797516,18361151610.964325,10.350522959184472,0.6209722139079061,0.31048610695395307,5.58882648411664,1.0342904154436117,10156588040.288425,4229086651.3003945,16.283759077835494,0.7164778853929876,0.7164778853929876,5.389805094348208,3.8783862733799945,0.8443407267258025,2.6168158738242586,True,12.059907309860408,10.279518656438448,0,7,7,6.6548286452679815,2.7630083471573554,0.552601669431471,499.99999999999994,105934.10008516321,1.0,0.7564274831268651
NGC3953,4,220.8,3.404674631221639,5.262346993139207,1.1034639097795353,0.18391065162992257,152752492.0114446,5.262346993139207,1.1034639097795353,0.18391065162992257,0,5.262346993139207,1.1034639097795353,0.18391065162992257,30747273196.002388,10.672536157773948,0.2753284493747683,0.09177614979158943,4.627818559659573,2.0137918055031054,5622164223.442234,10701038961.417055,16.695053543666354,0.05952121022766739,0.05952121022766739,5.2667932812799965,12.59475002620271,0.13556913863990774,0.12661227249606732,True,12.455341703820018,10.849115239736914,0,8,8,5.761566966252833,1.602683882893161,0.26711398048219354,7.17419011209797,34727263.077784255,1.0,0.6885100184495304
NGC3972,4,132.7,3.895629850285015,10.895041012659231,6.28987082667114,0.7862338533338925,68902651.00749058,10.895041012659231,6.28987082667114,0.7862338533338925,0,10.895041012659231,6.28987082667114,0.7862338533338925,2254839778.9189353,12.963648881267284,1.450723416297054,0.2901446832594108,1.8497634095255846,0.44868823881158343,1398540187.5338926,4589958331.377985,19.02182975444994,0.601149010497573,0.3005745052487865,1.7409506650507671,7.035952709099999,0.017998250657074995,0.3348797247504687,True,11.79195726524184,9.855912689188244,0,10,10,13.766507943765813,9.161337757777721,1.1451672197222151,57.61533996874065,1157783.4616487585,1.0,0.68656685224068
NGC3992,4,241.0,6.802959881289417,9.363774431708558,4.969325277036119,0.7099036110051599,83956408.44547503,9.363774431708558,4.969325277036119,0.7099036110051599,0,9.363774431708558,4.969325277036119,0.7099036110051599,465621449765.7777,13.649642007240711,2.663519120559614,0.6658797801399035,79.97431511258979,49.39924517784706,45437804628.1304,11533633550.276278,20.066960110623878,2.489163491934123,2.489163491934123,0.3489999999999999,16.92304505601475,0.2703166617123332,0.17400014041015563,True,12.56939562437314,11.054865745013934,0,9,9,7.300596085750231,2.906146931077791,0.41516384729682726,11.506678831043951,28426574.279345635,1.0,1.7099360062958568
NGC4010,7,125.8,6.878653595167901,19.569771938830495,14.599958639254494,1.4599958639254493,24253346.67138931,13.551599504973275,1.1270662560332738,0.16100946514761055,1,19.569771938830495,14.599958639254494,1.4599958639254493,22534580032.970085,13.551599504973275,1.1270662560332738,0.16100946514761055,6.163870571533251,1.7089812283526318,17434911318.089085,1500997946.7053614,20.896026707696723,1.0167735093927217,0.2541933773481804,6.0056028440395846,11.999999999999993,1.5164989010576866,9.599999999844524,True,11.722386419976283,9.93432166751343,0,12,12,27.411361510254668,22.44154821067867,2.244154821067867,499.99999999999994,80494.80010164353,0.07719653759860406,0.050222303980657024
NGC4013,3,172.9,11.009718553621694,68.60261898611537,61.435581109203156,1.806928856153034,15899311.532572253,35.792687835994215,17.875093143713666,0.5766159078617312,1,68.60261898611537,61.435581109203156,1.806928856153034,72393896519.89627,35.792687835994215,17.875093143713666,0.5766159078617312,23.566755230567832,3.6436000338131405,16454255513.802628,68610724977.79264,45.67674517435102,17.00859366670214,0.6074497738107907,7.070026407627029,23.54674076600817,5.509024679155622,3.5515750952590346,True,12.136729476470302,10.597113543892805,0,36,36,40.96002424186392,33.7929863649517,0.9939113636750501,47.12437922073555,1216259.659962957,0.2909566870042342,0.5289586706149406
NGC4051,4,157.0,2.895883171321672,6.989133044626133,3.097312746515507,0.6194625493031014,73617867.01300985,6.989133044626133,3.097312746515507,0.6194625493031014,0,6.989133044626133,3.097312746515507,0.6194625493031014,11426397765.079859,10.486008635780257,0.7564578905036908,0.3782289452518454,4.213323458890072,1.0933219171916913,13191713515.641836,8335130959.799585,15.852014622932868,0.28473343049036254,0.28473343049036254,4.3799056623844335,10.743859505481517,1.2070127011253153,0.29386095412092034,True,12.011043453876235,10.677917052328027,0,7,7,7.854159903633765,3.962339605523139,0.7924679211046277,6.290350944328881,15836713.824624129,1.0,0.7816878548719388
NGC4085,5,131.5,6.09585682973553,4.482758427372581,1.2638826025043806,0.4212942008347935,27930684.413429018,4.482758427372581,1.2638826025043806,0.4212942008347935,0,4.482758427372581,1.2638826025043806,0.4212942008347935,1850560623.7528577,8.611095873139819,0.5639063109693174,0.5639063109693174,2.757055449414399,0.12598787298632572,1017784892.6233912,8503189657.217863,13.462727075531618,0.5872237760588149,0.5872237760588149,2.9662256645049316,6.425306990619089,0.599636539287251,0.660426237697637,False,11.780121755125863,10.03590979845661,2,7,5,4.583685484210935,1.3648096593427346,0.45493655311424486,499.99999999993867,84418.47204956152,1.0,0.9260504524220919
NGC4088,4,171.7,199.99999999999997,6.087889309151591,1.6934401544791517,0.24192002206845026,1960409.2286907334,6.087889309151591,1.6934401544791517,0.24192002206845026,0,6.087889309151591,1.6934401544791517,0.24192002206845026,152233165775.66733,11.498503534466298,0.5123806477851999,0.12809516194629997,21.334192883660275,5.884101618598806,37427513766.85352,37764345470.048935,17.728801772446094,0.15100515375633664,0.15100515375633664,19.30063268447712,14.533222078348697,0.26794394396701404,2.52501827222887,False,12.127655382131284,10.729513057900906,3,12,9,14.148254930645365,9.753805775972925,1.3934008251389893,499.99999999999994,42239.39480811368,1.0,0.17361840017879934
NGC4100,4,158.2,3.7370849069448067,19.852981940420243,13.496874279724352,0.613494285442016,128980625.71041389,19.852981940420243,13.496874279724352,0.613494285442016,0,19.852981940420243,13.496874279724352,0.613494285442016,13969475914.410505,22.5066143554643,6.616345203724572,0.34822869493287223,10.045653292934155,0.9203014134790655,13542569853.13105,21178921318.807816,29.22133424011854,3.7969035973349743,0.2373064748334359,3.379994024364069,9.64476293360619,0.8526540316930671,1.412803189919943,True,12.020963934133508,10.472712578972017,0,24,24,25.23196032003103,18.875852659335138,0.8579933026970518,7.107611921964144,35015928.3905007,1.0,0.7150338860612695
NGC4157,3,184.7,15.855288177518501,8.970242295275966,3.554141893071545,0.2733955302362727,8884756.266513513,8.970242295275966,3.554141893071545,0.2733955302362727,0,8.970242295275966,3.554141893071545,0.2733955302362727,210274551064.83453,14.240461763586676,0.7002107580756259,0.07002107580756259,22.409529926550256,9.432254765280474,126349221248.83104,17949947066.826485,21.939098466374332,0.27469685755665074,0.03924240822237868,22.783790468200714,12.508508196637843,5.554350244382786,1.6588345737684445,False,12.22274518296926,10.722716167488494,2,17,15,6.928994007792607,1.5128936055881865,0.11637643119909127,212.77824683742068,178227.4310884739,1.0,2.349234526435689
NGC4183,6,110.6,3.436069326138445,14.338471720427632,8.067483288569333,0.38416587088425397,64879272.25317342,14.338471720427632,8.067483288569333,0.38416587088425397,0,14.338471720427632,8.067483288569333,0.38416587088425397,999999999999.937,16.952348043943793,1.2748769642980446,0.07082649801655803,48.26127925604507,12.993036693750948,8373196976.159443,5097188435.071989,26.1186321691445,1.0346784417113033,0.06897856278075355,3.456239091627647,7.19482315730316,1.4836906833595545,1.0577576264917374,True,11.554609877554572,9.73391915101239,0,23,23,9.82650098208013,3.555512550221832,0.16931012143913485,8.434309945450533,10816699.446528846,1.0,2.2690071191187315
NGC4217,3,181.3,15.395859625808223,10.264936690629037,5.469146145032296,0.6076829050035885,9356679.91970346,10.264936690629037,5.469146145032296,0.6076829050035885,0,10.264936690629037,5.469146145032296,0.6076829050035885,21519155806.195877,12.24438488397567,0.254908519983816,0.042484753330636,9.327552444279837,0.9134134513487263,48544443965.535736,29624797202.98204,19.321635218198562,0.13847303581159787,0.04615767860386596,15.823772168123176,9.171595937949425,3.3528119698257046,1.156887601435245,False,12.19853790893506,10.62991394409642,8,19,11,11.827946600102361,7.032156054505619,0.7813506727228465,499.9999999999694,73673.38014198538,1.0,0.7777338987703669
NGC4559,6,121.2,7.0082258549986385,14.306397016068782,7.37492521046933,0.24583084034897768,18051502.52404454,14.306397016068782,7.37492521046933,0.24583084034897768,0,14.306397016068782,7.37492521046933,0.24583084034897768,28223953938.301373,18.486858935994515,1.158179421995881,0.042895534147995594,11.757652803782033,3.6357642252795994,1752226496.7682617,18566662851.389477,28.440919544096435,0.7150323216986207,0.029793013404109198,2.4307914884149757,10.912994729288092,0.8495813159532106,3.3536074530354725,True,11.673852356139337,9.98625654359883,0,32,32,18.643337378820043,11.711865573220589,0.390395519107353,25.54228941421366,1749285.297492896,1.0,0.6296968800028103
NGC5005,4,262.2,11.57544586303026,5.474463454689858,0.344564739766785,0.03132406725152591,31530823.501406174,5.474463454689858,0.344564739766785,0.03132406725152591,0,5.474463454689858,0.344564739766785,0.03132406725152591,8099615070.633564,12.9307260013839,0.10597921407621595,0.013247401759526994,4.238749864363408,0.8157799669535594,7496584281.113713,5105930963.917897,20.568632774776674,0.04903791508437841,0.009807583016875681,3.7367601225021425,5.941850534499336,0.6240710393411378,0.5586762264467268,False,12.679242558710731,10.951143160107552,5,18,13,6.784246603704817,1.654347888781744,0.15039526261652217,499.9999999993096,171175.44232010594,1.0,0.2082782842129543
NGC5033,5,194.2,7.330155046448135,50.53150768959814,44.54004314249016,2.4744468412494536,50744914.102036096,41.70328938764909,17.737431199217163,1.4781192666014302,2,50.53150768959814,44.54004314249016,2.4744468412494536,42980749162.76749,42.52395519577003,27.545293828000073,1.8363529218666714,18.519639796123506,4.505139603526981,55575891841.46651,129980005308.96686,41.70328938764909,17.737431199217163,1.4781192666014302,7.49531756209634,17.795569881200578,2.486526371205118,5.308841094628188,False,12.288092173364491,10.742367653317965,2,22,20,87.27168202464146,81.28021747753348,4.515567637640749,12.5656566141721,16909767.423898425,0.3982356088536445,0.21822568577796847
NGC5055,4,179.0,15.641145206126094,196.75998837897245,190.57790347225583,9.528895173612792,8183646.681664014,32.1094824027736,7.38114277590707,0.5272244839933621,2,196.75998837897245,190.57790347225583,9.528895173612792,53840514855.38102,33.18630847776391,17.73109621097233,1.0430056594689605,13.115552426148998,3.6529747554267544,15337902666.879503,42796983065.63099,32.1094824027736,7.38114277590707,0.5272244839933621,8.787759368282599,14.867747804520997,1.6915038880369797,3.230321946045872,False,12.181903589588211,10.883439973667864,6,28,22,610.2914655944935,604.1093806877768,30.20546903438884,79.43868955231743,458897.4812215627,0.03873031784601204,0.01221822241446352
NGC5371,4,209.5,4.415269584590223,214.29508654429452,208.40620858596165,12.259188740350686,80374395.42118196,29.021838377824942,14.299643481992742,1.0214031058566244,1,214.29508654429452,208.40620858596165,12.259188740350686,999999999999.9999,29.021838377824942,14.299643481992742,1.0214031058566244,62.595558057523654,20.876661956418747,170785190982.6458,28664144708.355625,35.240159553975246,11.684647720643722,1.062240701876702,45.7594830461364,3.589503579165354,5.4602882030026105,2.865989265188944,True,12.386896578555476,11.230950624806642,0,19,19,155.81060141239365,149.92172345406078,8.8189249090624,8.913641148932788,18686984.691142257,0.06861428735264644,0.09538073037410391
NGC5585,7,90.3,4.483990376163463,120.1363768267999,113.780269166104,5.171830416641091,30063114.47920072,84.16501793540779,58.74058729262422,3.6712867057890137,2,120.1363768267999,113.780269166104,5.171830416641091,3809542619.353463,86.19641665308065,70.30614750134092,3.7003235527021534,3.6472282915008365,1.214101651256804,4167816488.364437,7421280615.424642,84.16501793540779,58.74058729262422,3.6712867057890137,3.1488730706869705,6.491994031861939,1.0393894587422308,1.2836225971862452,True,11.290407747589052,9.16776026643563,0,24,24,162.0831561540205,155.7270484933246,7.078502204242027,157.3738329493612,180466.38389974122,0.5162633883988339,0.3772022128522021
NGC5907,5,215.0,7.443288924833738,177.33574710426632,171.44686914593345,10.085109949760792,49664025.7852989,36.463623948128,12.908112114796477,1.1734647377087706,2,177.33574710426632,171.44686914593345,10.085109949760792,157342442334.75912,48.64730821290761,33.92511331707541,2.4232223797911003,12.939890560421707,10.095353769287835,138826880887.24622,82299789115.3358,36.463623948128,12.908112114796477,1.1734647377087706,40.28191626044127,20.71281779843242,3.8892188593265815,3.990410491324455,True,12.42065987639535,10.943061489536872,0,19,19,102.95715188016918,97.0682739218363,5.709898465990371,13.29223285575206,15157933.210406765,0.07528928454102742,0.13297972234667185
NGC5985,3,293.6,4.242461338162654,118.89266052456787,111.89964540163491,3.6096659806979003,310377223.0274871,37.41713258721214,9.445072095480294,0.37780288381921173,2,118.89266052456787,111.89964540163491,3.6096659806979003,128358864846.8707,39.44078729861222,21.958249491279815,0.7842231961171363,5.892778531213193,2.8126815429230168,185918740483.96707,119627591652.86472,37.41713258721214,9.445072095480294,0.37780288381921173,7.071625293039011,21.571265154356663,3.468748721747481,3.301715090167575,True,12.826612650380634,11.018550716122284,0,33,33,88.49099672872195,81.497981605789,2.6289671485738384,7.965029675054545,84110331.43257642,0.08440663115222255,0.1158933253238923
NGC6015,6,154.1,3.000356773571081,669.3586600836322,661.7902808157957,15.756911447995135,166194728.66679484,61.04634906198454,30.772831990638455,0.854800888628846,2,669.3586600836322,661.7902808157957,15.756911447995135,72181437683.1055,124.7537444752349,105.83279630564358,2.713661443734451,16.31285434528903,3.856920791451114,2401615744.711368,6980462231.963061,61.04634906198454,30.772831990638455,0.854800888628846,1.0157954066812729,2.680489584626583,0.29729864994657884,0.4568135791262011,True,11.986752412803792,10.20586721288659,0,44,44,355.46527884229624,347.8968995744597,8.283259513677612,7.817785508450332,24736733.876959972,0.04649937130038306,0.08845388397619854
NGC6195,3,251.7,23.091938544987933,37.93657845526571,31.945113908157726,1.774728550453207,5685976.660105834,21.225757449888597,6.247096082118643,0.4164730721412429,1,37.93657845526571,31.945113908157726,1.774728550453207,4213889269.238221,21.225757449888597,6.247096082118643,0.4164730721412429,2.271819700247475,0.1280523775410424,4394994056.995921,3037171160.59966,29.707174030828508,5.741315842396582,0.4784429868663818,2.2653075662117588,7.460585005494435,0.1595367357063468,0.6723401769316097,False,12.625994143293624,11.29123116882462,3,23,20,23.967959153047026,17.976494605939045,0.9986941447743914,499.99999999999994,66543.98653650838,0.19555717034157583,0.34751469733452583
NGC6503,6,116.3,4.502265851842735,80.72600555697693,73.85803114800663,2.546828660276091,45670002.34893084,37.18471542060528,9.71281778472411,0.42229642542278745,2,80.72600555697693,73.85803114800663,2.546828660276091,4620016579.921549,38.12289990149914,20.952963879073405,0.8058832261182078,3.201129617280163,0.6542843967953916,5346600550.312285,22475284207.88216,37.18471542060528,9.71281778472411,0.42229642542278745,3.3914642459679625,8.586072037390505,0.606028428683428,3.7160737145813774,True,11.62008364083388,9.807704112938383,0,31,31,63.071622802664415,56.203648393694124,1.9380568411618664,10.054673267233335,9420508.80976614,0.1315065895171273,0.1728147204375056
NGC6674,3,241.3,10.95584262702054,282.37247004273723,276.95636964053284,21.304336126194833,33300736.642531417,20.926144296716352,7.3858932912053,0.73858932912053,1,282.37247004273723,276.95636964053284,21.304336126194833,427193197231.2142,20.926144296716352,7.3858932912053,0.73858932912053,58.54714047136369,12.024455912908067,38897870050.477585,360698951327.7742,23.28435090709426,1.6199492982765806,0.2314213283252258,30.366841592835147,56.806617016743466,3.1228914335572866,8.922823718052987,True,12.571016462374892,11.030708990148176,0,15,15,182.28164262822511,176.8655422260207,13.6050417096939,19.261173269971348,10521148.038150793,0.02666807519462938,0.04175993355317731
NGC6946,6,158.9,6.345145121323888,71.23505723231536,63.22039086185041,1.19283756343114,32683758.160595324,50.00966864479693,17.951003162937166,0.3819362375093014,2,71.23505723231536,63.22039086185041,1.19283756343114,4718814572.538115,51.39713341496186,31.360467488799497,0.62720934977599,4.139557264861425,0.36190052959140817,5380553315.438887,5730673299.447171,50.00966864479693,17.951003162937166,0.3819362375093014,4.249051391107229,11.069692493837696,0.42628806022377363,0.1625480978500519,False,12.026716188270672,10.519650828475031,3,58,55,109.22439657053114,101.2097302000662,1.9096175509446454,38.1812606228639,1642215.9925358016,0.28394324866108167,0.177364400907428
NGC7331,3,239.0,23.2551071564545,18.878451593787766,12.214042573437359,0.46977086820912917,7273057.142712636,18.878451593787766,12.214042573437359,0.46977086820912917,0,18.878451593787766,12.214042573437359,0.46977086820912917,15815508972.552979,22.926243228252577,6.265220677376557,0.27240089901637204,9.635517491426718,1.1841715477857773,36549715521.40785,91229565224.44403,30.858963124357913,4.201327042956285,0.21006635214781424,9.927253425223437,22.253460832080467,1.898975790778258,5.568064870054635,False,12.558538199492949,11.098004791250704,8,36,28,21.782530488067962,15.118121467717556,0.5814662102968291,499.9999999999589,89105.30124436862,1.0,0.8079074241808802
NGC7814,2,218.9,6.08373185275065,15.476508352417557,9.931330907937996,0.7093807791384282,74634046.06913996,14.506688973565145,0.6437453623662398,0.058522305669658166,1,15.476508352417557,9.931330907937996,0.7093807791384282,35137232123.917564,14.506688973565145,0.6437453623662398,0.058522305669658166,5.637714249666431,1.8348289635898316,27622996861.4129,7377283967.118728,22.4669489424057,0.286239164487451,0.03577989556093138,6.212758847545523,3.5702614635785705,1.5155350086865138,0.6425907702195459,False,12.44408178135233,10.571295298417532,2,18,16,19.13383544996367,13.588658005484108,0.9706184289631505,17.17607088893545,10676054.036530688,0.06481964686643375,0.04737372609616323
UGC00128,8,129.3,8.257130688783494,150.24451610521191,144.0624311984953,7.203121559924765,17939881.336496934,48.283982385848944,23.55564275898242,1.6825459113558872,2,150.24451610521191,144.0624311984953,7.203121559924765,11529489385.936615,61.501100020885175,46.0458877540936,2.708581632593741,5.366333435347889,2.2096733101650767,49232978141.17023,39950372178.32188,48.283982385848944,23.55564275898242,1.6825459113558872,23.62669172643409,42.19116255761119,8.471941873073803,2.137946177579631,True,11.758140071289716,9.77887447200274,0,22,22,56.63414425524764,50.45205934853101,2.5226029674265504,17.071583099910008,4192376.7991306307,0.16350996275029164,0.466891600920712
UGC01281,8,55.2,3.307517251855521,10.320522170416169,3.8827705206797685,0.16881610959477253,28422769.01329979,10.320522170416169,3.8827705206797685,0.16881610959477253,0,10.320522170416169,3.8827705206797685,0.16881610959477253,985356044.6326689,16.465902315505364,0.37152319116436083,0.018576159558218043,2.566967948223705,0.7719335725114355,985360824.97337,504080330.0103568,26.122529790156467,0.37152319121086064,0.021854305365344745,2.5669699174001246,11.353049644499938,0.7719339262617056,0.6552111030490846,True,10.64916172983613,8.246744709723842,0,25,25,28.108594284782296,21.670842635045894,0.9422105493498215,417.1717228425685,50774.98961707641,1.0,0.17917026052326118
UGC02259,8,86.2,1.5996568703829896,18.002811603105332,13.843928519745662,2.3073214199576104,203486442.4701315,10.542956408143102,0.14574869974392174,0.04858289991464058,1,18.002811603105332,13.843928519745662,2.3073214199576104,3623069528.4143524,10.542956408143102,0.14574869974392174,0.04858289991464058,2.0271137418409046,1.0677557205882462,2977110681.000035,6092607837.122909,16.660404251022214,0.024871917583528406,0.024871917583528406,2.1171323604007446,11.999990137818376,0.8836930209361483,6.739057913424803,True,11.229866294122672,8.935759103745312,0,8,8,8.395833767496544,4.236950684136872,0.7061584473561453,3.7118822713442023,38809726.908397704,0.01052798701871652,0.03439943266028664
UGC02885,5,289.5,18.07981860821555,81.14207327844903,75.25319532011615,4.426658548242126,16215113.58514762,19.716397367712958,4.994202471880755,0.3567287479914825,1,81.14207327844903,75.25319532011615,4.426658548242126,999999999999.9703,19.716397367712958,4.994202471880755,0.3567287479914825,63.9521248008745,27.981595756245056,128260556391.94106,136133730078.30719,25.927109573906577,2.3715977405750563,0.2155997945977324,13.727341962933398,79.04515423411648,4.5720427214474535,60.660431846416415,True,12.8082902008389,11.304840450521027,0,19,19,50.07581421370814,44.18693625537526,2.5992315444338385,43.36156748116595,2951103.368766069,0.06636532110877345,0.11302441162738953
UGC02916,2,182.7,9.84778869552034,97.18526116522354,90.25378935962408,3.008459645320803,22918577.021688893,34.42608087019056,17.097401356191924,0.6332370872663675,1,97.18526116522354,90.25378935962408,3.008459645320803,29262572384.00408,34.42608087019056,17.097401356191924,0.6332370872663675,7.795890861195999,1.336489127073963,26659549777.03446,108983080569.4241,37.76256455307126,10.036677330673443,0.41819488877806016,7.540235461538933,16.12553532022345,1.1802661485220698,5.805510330867364,False,12.208560138706147,10.792927222529496,11,43,32,160.7825028022646,153.85103099666514,5.128367699888838,38.06262636091435,1918152.245748368,0.18943693641566495,0.11112958584309081
UGC02953,2,264.9,6.560198421119699,1132.0427382526848,1122.7158600644607,10.795344808312121,108304655.54269873,228.3475408737555,191.04002812085895,1.949388042049581,2,1132.0427382526848,1122.7158600644607,10.795344808312121,63070037426.95592,276.4748459349096,253.15765046434927,2.5065113907361316,5.8759816998435275,2.2447614625576757,47844419885.483604,110927732990.18272,228.3475408737555,191.04002812085895,1.949388042049581,5.5964211385984655,55.45631821366912,1.5735919393940059,23.134817734875263,False,12.692590371540229,11.113137489948498,9,115,106,605.9733158521063,596.6464376638822,5.736984977537329,14.368097983540197,22201670.612372056,0.17015883975299895,0.3201896735843421
UGC03205,2,219.6,4.583007942006561,341.1527068775145,333.4954240845363,7.579441456466734,131969710.8000182,59.09879940795719,39.95559242551171,0.9745266445246759,1,341.1527068775145,333.4954240845363,7.579441456466734,28303113947.821762,59.09879940795719,39.95559242551171,0.9745266445246759,3.2325528155192287,1.0199425240734263,49117180436.31602,499455908597.1056,62.11961282055418,31.490481648641424,0.8286968854905638,15.550108757937249,41.998592826137546,2.4796321453230985,11.190564617064501,False,12.448241503982697,10.754508872657953,2,48,46,186.47708779539872,178.81980500242054,4.06408647732774,9.665845690857632,28421330.439484946,0.11980851771862255,0.2234405323558588
UGC04278,7,91.4,6.38081438112491,21.334232703547073,14.896481053810673,0.6476730892961162,23021821.73712196,16.980294949727927,0.8859158253869241,0.044295791269346206,1,21.334232703547073,14.896481053810673,0.6476730892961162,7282420299.952285,16.980294949727927,0.8859158253869241,0.044295791269346206,4.723313320372207,0.9764082646656345,439663106.46275425,6813333145.799102,26.30500853146072,0.5540019325151174,0.0325883489714775,3.7593075948915375,4.856017264900475,0.03814825696198093,0.9851912237788792,True,11.306183083850028,8.815245591916563,0,25,25,36.22874333495878,29.79099168522238,1.295260508053147,499.99999999181455,66144.40681826936,0.05947148337830415,0.029737708457230602
UGC04325,9,90.9,1.3598912390115743,6.630470599704017,2.471587516344346,0.4119312527240577,309717964.8227429,6.630470599704017,2.471587516344346,0.4119312527240577,0,6.630470599704017,2.471587516344346,0.4119312527240577,2156882246.5097213,10.508356142291921,0.11114843389274262,0.03704947796424754,1.4873172394650773,0.5654359463757648,1495125232.5766244,899218231.9382242,16.63711860765091,0.0015862742122229041,0.0015862742122229041,1.5695667026735067,4.344727777238184,0.5530346304172419,0.44754212748804434,True,11.299036146314435,9.00560944536028,0,8,8,21.367161155440037,17.208278072080365,2.8680463453467273,4.180996466512912,36204794.408070125,1.0,0.14362782295774162
UGC04499,8,72.8,3.0157201954813275,6.09703626558489,1.702587110912451,0.24322673013035015,37702725.706593014,6.09703626558489,1.702587110912451,0.24322673013035015,0,6.09703626558489,1.702587110912451,0.24322673013035015,484100246.5110595,11.502728407857003,0.5166055211759039,0.12915138029397596,1.8361898524415061,0.11927793666721448,1765674041.8733416,3265205268.3710055,17.86426611445324,0.28646949576348263,0.28646949576348263,2.181697506749987,5.040297940171417,0.6836223441098491,1.0683185280902283,True,11.009738634587643,8.889861721258189,0,9,9,11.706595211252809,7.31214605658037,1.0445922937971956,14.611576447843927,2395335.892453556,1.0,0.23284369564530968
UGC05253,2,213.7,9.095506771915426,108.7893418150909,100.20842293279412,1.411386238490058,39012764.32691596,59.06408910236245,37.611791896620495,0.5531145867150072,1,108.7893418150909,100.20842293279412,1.411386238490058,81638781502.93901,59.06408910236245,37.611791896620495,0.5531145867150072,17.28485310410112,6.653991705593169,32983779096.01088,5372367412.616375,67.64183387809823,33.31815834891109,0.5125870515217091,16.045379483229183,79.99999999999999,3.162339948722206,63.999999943521125,True,12.412758063140744,10.933441730094035,0,73,73,440.2101034558715,431.6291845735747,6.079284289768658,28.41771024321679,4528562.694185814,0.37533563343118626,0.08713913062616195
