Galaxy,T,V_flat,burk_a_kpc,burk_bic,burk_chi2,burk_chi2_red,burk_rho0,fw_best_bic,fw_best_chi2,fw_best_chi2_red,fw_best_n_shells,fw_n0_bic,fw_n0_chi2,fw_n0_chi2_red,fw_n1_M_sh1,fw_n1_bic,fw_n1_chi2,fw_n1_chi2_red,fw_n1_r_sh1_kpc,fw_n1_sigma_sh1_kpc,fw_n2_M_sh1,fw_n2_M_sh2,fw_n2_bic,fw_n2_chi2,fw_n2_chi2_red,fw_n2_r_sh1_kpc,fw_n2_r_sh2_kpc,fw_n2_sigma_sh1_kpc,fw_n2_sigma_sh2_kpc,is_clean,logM_halo,logM_star,n_excluded,n_pts_total,n_pts_used,nfw_bic,nfw_chi2,nfw_chi2_red,nfw_r_s_kpc,nfw_rho_s,ratio_fw_over_burk,ratio_fw_over_nfw
UGC05716,9,73.1,3.0961156858339374,32.07248404307465,27.102670743498653,2.7102670743498654,39206816.7264377,19.220435357770196,6.7959021088301945,0.9708431584043135,1,32.07248404307465,27.102670743498653,2.7102670743498654,410828905.4481474,19.220435357770196,6.7959021088301945,0.9708431584043135,1.0093375066588817,0.150532596614884,6869315503.08024,3644670982.7261267,20.19634168569187,0.3170884873878671,0.07927212184696678,6.405669524998964,11.834703625249716,2.290065376863186,0.7903265470823675,True,11.015096627522116,8.468347330412158,0,12,12,17.24514162216997,12.275328322593971,1.227532832259397,8.191711774663995,6052560.52272587,0.2507465840967125,0.5536228384475596
UGC05721,7,79.7,0.9942972397248031,14.743820236871313,8.472831805013014,0.4034681811910959,507389149.8524394,14.743820236871313,8.472831805013014,0.4034681811910959,0,14.743820236871313,8.472831805013014,0.4034681811910959,528002604.52603525,22.69096349135357,7.013492411707821,0.38963846731710117,1.3684409810074922,0.5028524444900146,272311071.8661163,1619224009.92957,26.108963064800736,1.02500933736754,0.06833395582450266,0.4278870681371741,1.3317238431211236,0.15182150969800434,0.2808949053700436,True,11.127719460836872,8.424064525417489,0,23,23,26.041493680091317,19.770505248233018,0.9414526308682389,2.4302615582456912,83207991.78099741,1.0,0.42855919454917674
UGC05986,9,113.0,3.143991327429256,16.937274175962116,11.521173773757697,0.8862441364428998,102799579.2687968,15.247567871187838,1.7073168656767876,0.17073168656767876,1,16.937274175962116,11.521173773757697,0.8862441364428998,4488648960.533487,15.247567871187838,1.7073168656767876,0.17073168656767876,3.807448646541722,1.062195681354155,5070393719.933294,1816956848.6041634,22.821977919395845,1.1575763105781642,0.16536804436830918,3.6264891835759663,5.98283948612327,0.9907942955290496,0.623668571357238,True,11.582579827098794,9.370605600938148,0,15,15,85.62137424999617,80.20527384779174,6.169636449830135,18.867189479310785,4886325.023819173,0.1481894899949883,0.021286840425441603
UGC06399,9,85.0,3.394671307129794,4.7060881232805425,0.31163896860810314,0.04451985265830045,49300378.347538136,4.7060881232805425,0.31163896860810314,0.04451985265830045,0,4.7060881232805425,0.31163896860810314,0.04451985265830045,361476691.57614535,11.194920408196026,0.20879752151492761,0.052199380378731904,4.166095028810148,0.34045401609710063,1989576122.8357081,3296519222.061231,17.584089616109296,0.006292997419539515,0.006292997419539515,2.110660465431199,4.176041188516792,0.7114558494952832,0.8327822059109252,True,11.211601273791413,9.059941888061957,0,9,9,9.237827241220216,4.843378086547778,0.6919111552211111,23.67769680622515,2016683.34712433,1.0,0.06434330812902334
UGC06446,7,82.2,1.9326793029415088,12.503684626767782,6.83725793865535,0.4558171959103567,124256708.70435753,12.503684626767782,6.83725793865535,0.4558171959103567,0,12.503684626767782,6.83725793865535,0.4558171959103567,639479732.3845707,15.169759719012188,1.0036929987311076,0.0836410832275923,0.9660440138777804,0.3119381007362918,741977315.9986151,651278158.2943276,23.055554971926682,0.38984821947695375,0.04331646883077264,1.0231071107874006,4.153866044755674,0.34214995967877004,0.26307086936534796,True,11.167959949268685,8.693726948923647,0,17,17,8.908942058131057,3.2425153700186238,0.21616769133457492,5.314516897235748,17654087.686103407,1.0,2.1086277653068084
UGC06667,6,83.8,3.0966326885131217,5.051908601500263,0.6574594468278236,0.09392277811826052,60123780.310747266,5.051908601500263,0.6574594468278236,0.09392277811826052,0,5.051908601500263,0.6574594468278236,0.09392277811826052,558985237.7897235,11.220234522263457,0.2341116355823595,0.05852790889558988,3.8074743200302303,0.39544851945153203,121322453.37800875,708784359.15822,17.645013726578174,0.06721710788841767,0.06721710788841767,0.9592553355204925,3.5667591584644374,0.12281181135055533,0.29338693463470783,True,11.193076552539363,8.844166410450201,0,9,9,13.552010277861061,9.157561123188621,1.3082230175983744,20.096644472459314,2607886.8397217826,1.0,0.07179416418668677
UGC06787,2,248.1,7.769146303383981,1747.9015472754816,1739.923579182353,33.46006883042987,60516587.213174105,355.10724496564313,323.1953725931289,7.025986360720194,2,1747.9015472754816,1739.923579182353,33.46006883042987,49999999976.72801,690.5438760751781,670.5989558423568,13.685692976374627,6.2775893869045944,1.9576005453771683,27618637399.13948,39758161116.14528,355.10724496564313,323.1953725931289,7.025986360720194,4.729017801707465,8.145240768615484,1.8034162048312967,0.83327791134215,False,12.607224789465162,10.691329084374113,17,71,54,1435.1421460623226,1427.164177969194,27.44546496094604,25.296758409950204,6722329.321455339,0.18575262526473088,0.22645984083837145
UGC06818,9,71.2,13.585180885892202,10.374252044886427,6.215368961526756,1.0358948269211259,9271364.80050824,10.374252044886427,6.215368961526756,1.0358948269211259,0,10.374252044886427,6.215368961526756,1.0358948269211259,2575370766.714843,11.422687893794215,1.0254801853950366,0.3418267284650122,4.066906458298572,0.555938746245211,5483302810.835692,9353280412.990576,16.994316704463095,0.35878437102440897,0.35878437102440897,4.235221788398822,7.119883387412655,0.9257198823295085,0.16529429998040593,True,10.980784477559103,8.899820502427096,0,8,8,22.763561287756453,18.60467820439678,3.100779700732797,499.99999999888524,41425.71048690566,1.0,0.334075596107752
UGC06917,9,108.7,3.4637497083166107,6.425603150832007,1.6298126052352662,0.18109028947058514,64527199.68237147,6.425603150832007,1.6298126052352662,0.18109028947058514,0,6.425603150832007,1.6298126052352662,0.18109028947058514,7740560754.4241295,12.22670811937197,0.23723175538011754,0.039538625896686254,3.5475990053979025,1.419039602159161,9457792546.580336,10414907539.032919,19.315219696452107,0.13205751406514227,0.044019171355047425,3.8592028079841887,9.047842800508615,1.5436811231936753,1.5214285496091244,True,11.532033128907418,9.533517862016968,0,11,11,11.514082035138426,6.718291489541684,0.7464768321712982,15.3332210833552,4650769.926501941,1.0,0.2425933152457561
UGC06930,7,107.2,3.618333527184502,5.942486920192717,1.3373167342046253,0.16716459177557816,55011148.617068365,5.942486920192717,1.3373167342046253,0.16716459177557816,0,5.942486920192717,1.3373167342046253,0.16716459177557816,3804074306.945262,11.577115361416935,0.06418989644670398,0.012837979289340795,2.8466999370374553,0.9213442591693153,5504652709.264299,12242334483.91632,18.44694667337524,0.02626592942287201,0.013132964711436004,3.0714109341117606,7.747727714657661,0.9988613972178841,2.769878036007517,True,11.513928852718788,9.64991871873542,0,10,10,6.787264502797336,2.182094316809244,0.2727617896011555,9.644814723988974,8217581.444049402,1.0,0.6128592718944017
UGC06983,6,109.0,3.1553660865205706,12.050639877399949,6.384213189287515,0.4256142126191677,81107903.05178733,12.050639877399949,6.384213189287515,0.4256142126191677,0,12.050639877399949,6.384213189287515,0.4256142126191677,2121421037.3157423,15.5505454006562,1.3844786803751201,0.11537322336459334,2.2595840146049575,0.3034972006572035,1994325584.8294046,3210203528.390557,23.273047393738494,0.6073406412887632,0.06748229347652925,2.5433226197957204,8.225847074977349,0.07266265614019138,1.0472853481345046,True,11.535623990470404,9.423081958297232,0,17,17,14.575284998443266,8.908858310330833,0.5939238873553889,8.282361174793921,12597236.326075763,1.0,0.7166140673585857
UGC07125,9,65.2,4.433249486746985,7.7511729230623825,2.621274208139309,0.23829765528539174,11451520.189960888,7.7511729230623825,2.621274208139309,0.23829765528539174,0,7.7511729230623825,2.621274208139309,0.23829765528539174,923706876.3019855,14.866547408002056,2.0418006206943717,0.25522507758679647,8.072315852301829,1.6539870271164263,598691251.0184257,5439141044.29291,21.881312334963397,1.3617174752711014,0.2723434950542203,2.833806614766291,7.084723396404514,0.19900391252746708,2.682072964683884,True,10.866087283844294,9.132259689531043,0,13,13,14.303925984318088,9.174027269395015,0.8340024790359105,12.662444311215355,1552922.7099699508,1.0,0.28572775414391915
UGC07151,6,73.5,1.5566702628401432,13.002982390487167,8.207191844890426,0.9119102049878252,128113725.79604615,12.61138697741003,0.6219106134181762,0.10365176890302936,1,13.002982390487167,8.207191844890426,0.9119102049878252,943313502.3725301,12.61138697741003,0.6219106134181762,0.10365176890302936,1.314202421810804,0.4056728090696639,690994632.6018777,3128933816.4523816,19.255494202539612,0.0723320201526471,0.0241106733842157,1.2700257087418054,5.999999260445961,0.2749336706394404,2.1565315988799827,True,11.02220651390112,9.05766610390983,0,11,11,31.70916525208841,26.91337470649167,2.990374967387963,7.026432016945504,8747941.729623724,0.07577629780950726,0.023107864405728637
UGC07261,8,74.7,1.4541382943093804,5.461697210332752,1.5698769122221257,0.31397538244442513,167716478.34869826,5.461697210332752,1.5698769122221257,0.31397538244442513,0,5.461697210332752,1.5698769122221257,0.31397538244442513,3269125595.6311154,9.74984451803758,0.02029377276101452,0.01014688638050726,4.795523727561969,1.377736944895502,513703389.80824214,561205680.4080725,15.57013832946181,0.0028571370193055884,0.0028571370193055884,0.9273303951152918,4.582342396282344,0.370932050828091,0.33653498642252117,True,11.04330630209473,8.942751920429814,0,7,7,4.04779525092284,0.15597495281221296,0.03119499056244259,4.195022805220952,21628152.50784021,1.0,10.06492955386362
UGC07399,8,103.0,1.4991107036418383,12.069051468073111,7.463881282085019,0.9329851602606274,329662905.75077665,11.795333826186067,0.28240836121583685,0.05648167224316737,1,12.069051468073111,7.463881282085019,0.9329851602606274,6089937252.7454605,11.795333826186067,0.28240836121583685,0.05648167224316737,5.671194097823594,1.1919558126525347,2117304050.944535,2079768990.0908167,18.480511239795906,0.05983049584353817,0.029915247921769084,1.337006320321743,2.598682639662165,0.5348025281286972,1.0171560954474266,True,11.461856170764053,8.76192783842053,0,10,10,12.474754882827618,7.869584696839526,0.9836980871049408,5.648750626804893,29128418.08532702,0.0378366630634493,0.03588605651950779
UGC07524,9,79.5,3.5548194469755803,14.384951055738494,7.516976646768202,0.25920609126786903,33209115.791226123,14.384951055738494,7.516976646768202,0.25920609126786903,0,14.384951055738494,7.516976646768202,0.25920609126786903,2642493236.888265,22.431954596827307,5.262018574401577,0.20238532978467605,5.912387033245616,2.0066453558169997,76466299.1847168,502353458.09989876,29.594956123544165,2.123058487662996,0.09230689076795635,0.6612710154571801,3.6130631542210225,0.2026583544588196,0.3178858827142638,True,11.124445882617945,9.085647288296856,0,31,31,29.6243861761087,22.756411767138406,0.7847038540392554,19.151126946053857,1784243.6193793367,1.0,0.33032345888657005
UGC07603,7,61.6,1.495635544479975,6.847882614987551,1.8780693154115498,0.18780693154115496,136763130.4479705,6.847882614987551,1.8780693154115498,0.18780693154115496,0,6.847882614987551,1.8780693154115498,0.18780693154115496,785398315.4091064,12.72852495656252,0.30399170762251937,0.043427386803217054,1.3245430206631728,0.4572208014986382,496699781.8179987,1340114968.7987366,20.00175126834004,0.12249807003603608,0.03062451750900902,1.48123727157042,4.070829099570663,0.3998908906572434,0.8614607503053404,True,10.79208663314181,8.27415784926368,0,12,12,19.907129845751353,14.937316546175353,1.4937316546175352,8.762747864281689,6670064.182826264,1.0,0.12573003387897158
UGC08286,6,82.4,1.7771803607217511,23.893244634947337,18.226817946834906,1.2151211964556603,157109525.91884685,14.49918287591718,0.3331161556360995,0.027759679636341624,1,23.893244634947337,18.226817946834906,1.2151211964556603,1297656249.7870407,14.49918287591718,0.3331161556360995,0.027759679636341624,1.3463631613719627,0.43257091627373173,1241304804.914069,216355053.5116881,22.890959112195347,0.22525235974561625,0.02502803997173514,1.3379545704615214,5.718582714885472,0.4272393783354364,0.057479267074334456,True,11.171126131739882,8.797613730153076,0,17,17,42.88839431356528,37.22196762545285,2.481464508363523,4.999030839674244,21276918.79673223,0.018276155311791283,0.00894945046935967
UGC08490,9,78.6,1.3270434498807844,27.021814860240983,20.21942009691667,0.7221221463184525,279598027.54402053,18.11547025828469,1.1094833499739132,0.04437933399895653,1,27.021814860240983,20.21942009691667,0.7221221463184525,4819993321.119205,18.11547025828469,1.1094833499739132,0.04437933399895653,6.61829540450619,2.6473181618024757,780548792.4301218,5449247068.509996,27.645876573686113,0.4362975203888682,0.01983170547222128,1.3840763843530701,5.999999999999999,0.553630553741228,2.3961213456461223,True,11.109612134766758,8.706290957258764,0,30,30,9.96422663741679,3.1618318740924787,0.11292256693187423,2.9753224970714607,53197352.7027843,0.054872164713720056,0.3508989073912608
UGC08550,7,56.9,1.2768356491409483,13.35638910907498,8.560598563478239,0.9511776181642487,137391019.97346216,12.864792028703395,0.8753156647115408,0.14588594411859013,1,13.35638910907498,8.560598563478239,0.9511776181642487,319778071.9816977,12.864792028703395,0.8753156647115408,0.14588594411859013,0.8132255205012282,0.27714425585577795,266830745.59954548,961110090.9148638,19.43577121242872,0.2526090300417534,0.08420301001391779,0.8279755903757208,3.619072573047891,0.2740584197256272,0.811579413029821,True,10.688681295833748,8.159867847092567,0,11,11,11.985302020119846,7.189511474523106,0.798834608280345,4.240133204427245,14233347.986495195,0.10224935303541358,0.12174897666042075
UGC08699,2,182.4,5.174795059130068,82.73807602949871,75.5710381525865,2.2226775927231324,65315473.07147407,29.61604096344846,0.9478894557995783,0.03385319484998494,2,82.73807602949871,75.5710381525865,2.2226775927231324,2586826519.1185846,35.60844892608469,17.690854233804146,0.5706727172194885,1.6551508528703296,0.20806015278128134,4072565086.06609,18063576938.78073,29.61604096344846,0.9478894557995783,0.03385319484998494,1.711683870368799,6.263197880834766,0.3238676805026443,1.1294148085855067,False,12.206418998625727,10.400555257218906,5,41,36,22.672064764817332,15.505026887905112,0.45603020258544447,16.680581475097625,7397962.678106253,0.012543025462819261,0.06113433163659917
UGC09037,6,152.3,19.604028268231062,15.232556854677497,9.241092307569515,0.5133940170871952,4961728.297948246,15.232556854677497,9.241092307569515,0.5133940170871952,0,15.232556854677497,9.241092307569515,0.5133940170871952,15781120520.989891,21.221978123995374,6.24331675622542,0.4162211170816947,11.999999999999998,3.061786775575295,2858275.9810543656,12719881803.973555,30.26295621615807,6.297098027726144,0.5247581689771786,11.935769147616242,11.989824027785714,2.884074365245378,2.7752444489310135,False,11.971444206656662,10.535382742526886,2,22,20,30.39266753954727,24.401202992439288,1.3556223884688494,499.99999999950904,48449.47089901201,1.0,0.3787146195387525
UGC09133,2,226.8,17.032314761096774,516.2328842023348,508.1821808208646,9.410781126312306,11703581.965143267,298.69323652537145,266.49042299949025,5.55188381248938,2,516.2328842023348,508.1821808208646,9.410781126312306,49999999999.996796,320.9288799454753,300.80212149179954,5.898080813564697,9.154999176837594,1.962097509329304,34943127946.32442,49997934972.017876,298.69323652537145,266.49042299949025,5.55188381248938,8.994756322628962,11.999999999832596,2.0843305694405703,3.2171634832807166,False,12.490273647311142,11.150642863909232,12,68,56,417.04327593760206,408.99257255613173,7.573936528817255,34.61574602457062,2777541.21059694,0.5243993848210683,0.6515776590610727
UGC10310,9,71.4,2.110245420186542,4.401420313627823,0.509600015517197,0.1019200031034394,75615092.1872105,4.401420313627823,0.509600015517197,0.1019200031034394,0,4.401420313627823,0.509600015517197,0.1019200031034394,2974214066.56378,9.746258979233259,0.016708233956693918,0.008354116978346959,2.5554307911734653,0.995963808204328,1142524267.4352837,4768432299.494582,15.590426483506493,0.023145291063985975,0.023145291063985975,2.6436863438112645,9.978409081248808,0.8048595233013053,2.4735338847464536,True,10.984439131977055,8.93976877545335,0,7,7,7.019247450232376,3.1274271521217494,0.6254854304243499,7.093894305566919,7788275.559221577,1.0,0.16294544708146683
UGC11455,6,269.4,12.25834459563671,63.38902701204623,56.39601188911327,1.8192261899713957,25215841.998654198,54.2697884070606,26.297727915328764,1.0519091166131505,2,63.38902701204623,56.39601188911327,1.8192261899713957,7234892113.453524,62.90630250222226,45.42376469488986,1.6222773105317807,3.6503493143185324,0.5137628624043213,14095860801.55199,49999998217.430275,54.2697884070606,26.297727915328764,1.0519091166131505,3.793972521988455,10.394568204527756,0.6657188053765614,1.58399228013786,False,12.714537270809435,11.27221535695892,3,36,33,59.680918294256955,52.687903171323995,1.6996097797201288,55.65107219231324,1664399.251395032,0.46630474450987375,0.4991226891268964
UGC11914,2,288.1,1.1508886018953544,532.4458655657739,524.1595961129909,8.592780264147391,1678659482.3424993,40.39488471806325,19.67921108610559,0.33929674286388944,1,532.4458655657739,524.1595961129909,8.592780264147391,8992071136.522448,40.39488471806325,19.67921108610559,0.33929674286388944,1.0235416145122878,0.40941664580491505,2732212962.918974,6458496858.378576,51.19738130464615,18.05230349351389,0.32822369988207073,0.688183877912346,1.2482926987854206,0.1733756861624147,0.3811287915582032,False,12.801974271489774,10.875142324129556,2,65,63,395.9790632333489,387.6927937805658,6.35561957017321,3.0296946660016206,233373211.4239194,0.037544311373941576,0.050759806222356624
UGC12506,6,234.0,5.44141945736367,27.51315799792455,20.64518358895426,0.7119028823777331,138365285.31546336,20.575982062297168,3.4060460398714367,0.13100177076428604,1,27.51315799792455,20.64518358895426,0.7119028823777331,19917448387.35567,20.575982062297168,3.4060460398714367,0.13100177076428604,2.1664472997354567,0.8665789198941826,9885093377.44548,9878278499.18636,29.928670395186334,2.4567727593051636,0.10681620692631145,1.2313831259241135,2.885122390201292,0.4852439955222336,0.15842027331592204,True,12.530992068878962,10.843765194483272,0,31,31,11.583988602579264,4.716014193608973,0.16262117908996457,10.213183457147698,37196803.48916585,0.1649801768628381,0.7222298110313635
UGC12632,9,71.7,2.8182123483178216,6.283172823677345,0.867072421472925,0.06669787857484039,43829447.54670196,6.283172823677345,0.867072421472925,0.06669787857484039,0,6.283172823677345,0.867072421472925,0.06669787857484039,991827375.5696188,14.038618700692234,0.4983676951811834,0.04983676951811834,2.4240585278784943,0.9696234111513976,234350367.3815413,2377460629.4060216,21.958175314200677,0.2937737053829961,0.04196767219757087,2.2173750096848965,8.085309997550047,0.08164225290807865,3.2341239990200186,True,10.989901963651937,8.813247300897604,0,15,15,9.987641537401206,4.571541135196785,0.3516570103997527,8.316438443791277,5590975.279481555,1.0,0.18966742195476302
UGCA442,9,56.4,2.81284737490037,7.8465113873560615,3.6876283039963904,0.6146047173327317,32837547.767882526,7.8465113873560615,3.6876283039963904,0.6146047173327317,0,7.8465113873560615,3.6876283039963904,0.6146047173327317,1782837726.0729373,10.514360775537304,0.11715306713812465,0.03905102237937488,3.846659745165016,1.3527457156680716,2055645504.2322285,423581242.28595054,16.686243651317653,0.05071131787896754,0.05071131787896754,3.597364347326991,5.450688977178755,1.2277549646737271,0.056763437365715215,True,10.67718180859856,7.845098040014257,0,8,8,15.931791731928278,11.772908648568608,1.9621514414281014,23.897334612051978,998836.5497322872,1.0,0.3132300108728649
