HostName,RAJ2000,DEJ2000,amaj,bmin,PA,Dist,T-Type,2SXPSNAME,Favg2SXPS,Fpeak2SXPS,2SXPSSep,4XMMName,Fpeak4XMM,4XMMSep,CSC2Name,FpeakCSC2,CSC2Sep,RABdeg,DEBdeg,SepS-X,SepX-C,SepS-C
NGC3628,170.0707545,13.5896273,5.520393099510368,1.7217496538166932,103.56,10.47129,3.1,2SXPS J112019.7+133513,7.665e-14,3.3523e-13,41.92371107001219,,,,,,,170.08247,13.58719,,,
NGC3627,170.0625345,12.9916041,5.140081490632368,2.3065878728018974,168.14999389648438,8.99498,3.1,2SXPS J112020.9+125846,4.863e-13,1.4099e-12,96.82677445858167,4XMM J112020.8+125847,8.5068e-13,95.79135863593166,,,,170.08700096341,12.979787098857,1.0719258972895527,,
NGC3628,170.0707545,13.5896273,5.520393099510368,1.7217496538166932,103.56,10.47129,3.1,2SXPS J112036.3+133433,7.366e-14,1.5427e-13,287.39100824698477,,,,,,,170.15165,13.57585,,,
NGC3628,170.0707545,13.5896273,5.520393099510368,1.7217496538166932,103.55999755859375,10.47129,3.1,,,,,4XMM J112037.3+133429,1.04197e-13,302.1778878194426,,,,170.1557546738,13.574826276744,,,
NGC3631,170.262,53.169556,1.8576761454858601,1.541593975124676,118.0,20.1187,5.1,2SXPS J112054.4+531040,5.549e-13,9.1755e-13,81.7459128989792,4XMM J112054.3+531040,7.42446e-13,82.65440819555347,2CXO J112054.2+531040,2.87903724578e-13,82.90138052789285,170.22624491173,53.177982024347,0.9992270077021271,0.40397537165215963,
NGC3640,170.2787475,3.2348187,2.162569155175044,1.9053291169688638,98.12999725341797,26.91537,-4.7,,,,,,,,2CXO J112103.1+031226,1.4231125187e-14,113.78145573079915,170.263148481797,3.20731641702623,,,
NGC3631,170.262,53.169556,1.857676145485863,1.5415939751246774,118.0,20.1187,5.1,,,,,4XMM J112103.5+531049,3.84348e-14,39.90220006298134,,,,170.264833975293,53.1805090160187,,,
NGC3631,170.262,53.169556,1.8576761454858601,1.541593975124676,118.0,20.1187,5.1,2SXPS J112110.0+531009,3.879e-14,2.1549e-13,64.92752653869186,4XMM J112110.3+531011,1.01291e-13,66.82671636884875,2CXO J112110.2+531011,3.89244155335e-14,66.56458987434202,170.292837252343,53.1699814848141,3.1389347695475824,0.47418353414123515,
NGC3631,170.262,53.169556,1.8576761454858601,1.541593975124676,118.0,20.1187,5.1,2SXPS J112113.1+531047,2.536e-14,2.5055e-14,99.26273209484354,4XMM J112112.7+531045,4.5149e-14,95.57998513332394,2CXO J112112.7+531045,2.50603861913e-14,95.05777894833732,170.302923187502,53.1793319978309,3.743644544037225,0.740178943302413,
PGC034881,170.555343,24.3171434,0.36472875512728437,0.3228271145173278,178.2899932861328,114.13005,-4.4,,,,,,,,2CXO J112213.0+241914,1.83253149839e-15,13.269972038025955,170.554542373939,24.3207565793129,,,
NGC3642,170.5746555,59.0744505,2.1328975940079626,1.8237697346280384,119.93,26.485,4.0,2SXPS J112222.1+590559,6.42e-14,1.7329e-13,96.9457265172702,,,,,,,170.5924,59.09979,,,
NGC3656,170.911245,53.8421255,0.731088587228358,0.4830254394949068,168.0800018310547,45.16479,3.3,,,,,,,,2CXO J112341.7+535031,4.65631902154e-15,27.03935966321941,170.923974735219,53.8421854743087,,,
PGC2311389,171.075897,48.1465735,0.295780817087737,0.12911300953172983,11.76,85.62488,7.0,2SXPS J112418.2+480906,1.651e-14,1.2773e-13,18.78172370038314,,,,,,,171.07602,48.15179,,,
NGC3665,171.181899,38.7627867,2.0275426772419194,1.4995812594938256,29.43000030517578,31.72488,-2.1,,,,,4XMM J112441.3+384357,2.11318e-14,111.6682782803492,,,,171.17248994733,38.732648236886,,,
NGC3665,171.181899,38.7627867,2.0275426772419194,1.4995812594938256,29.43000030517578,31.72488,-2.1,,,,,4XMM J112443.8+384449,9.64435e-15,56.230261323141946,,,,171.18284237359,38.747184517444,,,
NGC3665,171.181899,38.7627867,2.02754267724192,1.499581259493828,29.43000030517578,31.72488,-2.1,,,,,4XMM J112445.0+384623,1.22705e-14,40.561797201572524,2CXO J112445.0+384623,1.11951681941e-14,40.416269379422936,171.187501995786,38.7731286120797,,0.20193212733014784,
NGC3683,171.882672,56.8770213,0.87090343669581,0.35478888398169417,124.33999633789062,32.06268,4.8,,,,,,,,2CXO J112729.0+565301,2.15586890465e-14,33.00390810620356,171.871044461049,56.8836307600286,,,
NGC3683,171.882672,56.8770213,0.87090343669581,0.35478888398169417,124.33999633789062,32.06268,4.8,,,,,,,,2CXO J112733.4+565227,9.08653579842e-15,16.185441295760928,171.889213948146,56.874294815262,,,
UGC06456,171.99858,78.993902,0.4017630610928087,0.20987949199550382,178.56,4.52898,10.0,2SXPS J112803.4+785953,8.031e-13,1.9642e-12,19.25326113864998,,,,,,,172.01437,78.99832,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112826.7+583406,1.08909864609e-14,56.92664287234579,172.111593442803,58.5685907251124,,,
NGC3690,172.1398875,58.5629063,1.2049527143432972,0.939658408401634,40.82,49.29467,8.5,2SXPS J112827.9+583355,1.665e-13,1.011e-12,44.54723738484003,,,,,,,172.11666,58.56543,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112831.1+583326,4.85578504856e-15,27.51038611078371,172.129889225941,58.5573206883909,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112832.2+583318,1.84862329346e-14,30.192890927279034,172.134498448771,58.5550045045236,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112833.2+583402,1.75757985642e-14,16.150416284650024,172.138511497603,58.567334758453,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112833.6+583403,5.80382797902e-15,17.041687016848215,172.140187421341,58.5676375170318,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112834.3+583342,8.3628913403099e-15,7.391069961397306,172.143277998635,58.5618632553748,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112834.5+583330,8.30228744559e-15,17.860844709525296,172.143784903257,58.558380552061,,,
NGC3690,172.1398875,58.5629063,1.2049527143432999,0.939658408401636,40.81999969482422,49.29467,8.5,,,,,,,,2CXO J112837.4+583340,3.84359330809e-15,31.162443876161365,172.156155841531,58.561193849462,,,
UGC06483,172.2598305,17.2319433,0.8452204658216321,0.14353902910123456,67.86000061035156,65.16283,5.8,,,,,4XMM J112903.7+171405,3.88712e-14,21.96056592687734,,,,172.265434056034,17.2348704375081,,,
NGC3717,172.8831525,-30.3077105,3.258141970304214,1.0091831818407806,32.040000915527344,19.23092,3.1,,,,,4XMM J113127.0-301840,3.39139e-14,64.26421269783606,,,,172.862892715067,-30.3112806822992,,,
PGC1100622,172.86975,-2.1407122,0.1900946981602806,0.099763115748444,39.619998931884766,552.3317,3.4,,,,,,,,2CXO J113128.9-020817,2.38087073574e-14,9.123415821995927,172.870445101434,-2.13827496929183,,,
NGC3717,172.8831525,-30.3077105,3.258141970304214,1.0091831818407806,32.040000915527344,19.23092,3.1,,,,,4XMM J113135.0-301855,3.14795e-14,48.96380836851636,,,,172.896208725279,-30.3153226719972,,,
NGC3717,172.8831525,-30.3077105,3.258141970304214,1.0091831818407806,32.040000915527344,19.23092,3.1,,,,,4XMM J113136.4-301639,7.18324e-14,122.38007668452441,,,,172.90180894226,-30.27777521626,,,
PGC035570,173.0162955,57.4392227,0.937497254033712,0.7815738213204779,78.87999725341797,26.485,8.0,,,,,,,,2CXO J113209.8+572615,1.24047226468e-13,48.55094451158579,173.041172353631,57.4376039102349,,,
IC0712,173.7054165,49.077708,1.50997586020101,0.445625469066873,91.23999786376953,149.417,-4.7,,,,,,,,2CXO J113447.7+490443,2.53070645406e-15,15.404795324227084,173.699137172195,49.0788882310762,,,
IC0712,173.7054165,49.077708,1.50997586020101,0.445625469066873,91.23999786376953,149.417,-4.7,,,,,,,,2CXO J113450.6+490435,1.52079593457e-15,13.95534258219628,173.710984942318,49.0763956175719,,,
PGC035845,173.9331675,49.0376433,0.5545874076312006,0.14486717938506602,106.13999938964844,132.61723,3.0,,,,,,,,2CXO J113542.6+490227,4.8984355967e-15,17.555168405081957,173.927606675951,49.040882286465,,,
PGC083477,174.468834,21.7992605,0.4064152580820497,0.33726401384896104,179.77000427246094,127.64388,-1.0,,,,,4XMM J113752.3+214818,1.49209e-14,20.812604587604664,,,,174.46822008081,21.805013610443,,,
PGC083477,174.468834,21.7992605,0.4064152580820497,0.33726401384896104,179.77000427246094,127.64388,-1.0,,,,,4XMM J113752.7+214741,1.01456e-14,15.973347019129545,,,,174.4697603755,21.794907629263,,,
NGC3788,174.935796,31.9312405,0.9976311574844399,0.28904802370285904,178.8000030517578,61.94408,2.3,,,,,4XMM J113944.2+315632,2.56767e-14,40.694828114299256,,,,174.93436131866,31.942478861078,,,
NGC3801,175.0706685,17.7278826,1.156032395087796,0.642643329971808,120.4800033569336,51.64164,-1.7,,,,,,,,2CXO J114020.1+174349,3.79645423336e-15,46.59783448833587,175.083992352072,17.7304282088536,,,
NGC3901,175.704864,77.3730067,0.6838644127979244,0.33340338460681096,166.0,31.76872,6.0,2SXPS J114250.6+772153,8.957e-14,1.8252e-13,29.895796338949967,,,,,,,175.71096,77.36481,,,
UGC06697,175.9543515,19.9685338,0.926765811707406,0.1757802202641492,134.8800048828125,134.27646,9.4,,,,,,,,2CXO J114346.8+195840,1.39896820683e-14,45.34987787145907,175.945312412541,19.9778352604409,,,
NGC3842,176.0090535,19.9497354,1.0689810447511139,0.7446805388554559,177.05999755859375,104.71278,-4.9,,,,,,,,2CXO J114359.8+195648,1.05390524844e-15,34.09241472384752,175.999456086533,19.9468554298421,,,
NGC3842,176.0090535,19.9497354,1.0689810447511139,0.7446805388554559,177.05999755859375,104.71278,-4.9,,,,,,,,2CXO J114400.9+195746,9.31049522363e-16,50.212748783471405,176.004062538979,19.9628707833412,,,
NGC3842,176.0090535,19.9497354,1.0689810447511163,0.7446805388554579,177.05999755859375,104.71278,-4.9,,,,,4XMM J114402.1+195717,1.17894e-14,18.187315671711392,,,,176.00907860115,19.954787377034,,,
NGC3841,176.0090535,19.9718771,0.495415972446384,0.3250648451715456,118.68000030517578,100.92531,-3.3,,,,,,,,2CXO J114402.6+195822,1.39763678188e-15,8.23199878410606,176.011230283705,19.9728985081615,,,
NGC3862,176.2709145,19.6062233,0.546978183136047,0.546978183136047,,91.20105,-4.8,,,,,,,,2CXO J114505.0+193613,2.63829918852e-15,8.797805960896982,176.270979980541,19.6037802436202,,,
NGC3887,176.769021,-16.854625,2.074770213171816,1.552279794064176,9.640000343322754,18.19701,3.9,,,,,,,,2CXO J114705.9-165059,5.01333206479e-14,26.374953011569964,176.774915691876,-16.8499507365798,,,
PGC036871,177.135159,12.7052309,0.4187646410634414,0.1475604613333194,87.79000091552734,68.54883,4.8,,,,,,,,2CXO J114832.9+124227,1.96004147963e-15,11.789680345214574,177.13748761937,12.7075899074567,,,
NGC3894,177.2099205,59.4157878,1.3303625298994022,0.914050108071372,18.25,50.46613,-4.1,,,,,,,,2CXO J114851.2+592500,5.04292066356e-15,7.82970029742459,177.213627848015,59.4168704795179,,,
NGC3894,177.2099205,59.4157878,1.3303625298994022,0.914050108071372,18.25,50.46613,-4.1,,,,,,,,2CXO J114853.5+592556,6.60627463814e-15,63.936561494892715,177.222964824821,59.4322618615035,,,
NGC3898,177.313767,56.0843617,1.73368425226266,1.056744519918324,107.0,20.69188,1.7,,,,,,,,2CXO J114911.9+560509,2.59428283009e-14,28.84079265144284,177.299717059502,56.0860130030005,,,
NGC3923,177.757326,-28.8059533,3.7928878751459183,2.5175030439395236,48.0,20.51162,-4.8,,,,,4XMM J115048.8-285008,2.01697e-14,201.0174885317644,,,,177.70338879036,-28.8356983125497,,,
NGC3923,177.757326,-28.8059533,3.7928878751459183,2.5175030439395236,48.0,20.51162,-4.8,,,,,4XMM J115057.9-284642,2.25958e-14,111.24997597546277,,,,177.741349713256,-28.7784042836183,,,
NGC3923,177.757326,-28.8059533,3.7928878751459183,2.5175030439395236,48.0,20.51162,-4.8,,,,,4XMM J115058.7-284913,2.6749e-14,65.51547849256131,,,,177.744647185281,-28.8203679310571,,,
NGC3923,177.757326,-28.8059533,3.7928878751459165,2.5175030439395223,48.0,20.51162,-4.8,2SXPS J115059.3-285107,4.578e-14,3.6904e-13,168.86895343664418,4XMM J115058.9-285105,2.37246e-14,168.59884641938635,2CXO J115058.8-285105,2.4184664926e-14,168.83691914931092,177.745304038506,-28.8516545741266,5.855056135435325,0.6018955330220924,
NGC3923,177.757326,-28.8059533,3.7928878751459165,2.5175030439395223,48.0,20.51162,-4.8,2SXPS J115106.1-284648,5.029e-14,1.9839e-13,109.51758164142966,4XMM J115106.2-284649,7.57565e-14,108.91138853489188,2CXO J115106.2-284649,4.45176470574e-14,108.75591118914477,177.775912537134,-28.7805107118145,1.6088621604943567,0.15565945426564148,
NGC3923,177.757326,-28.8059533,3.7928878751459165,2.5175030439395223,48.0,20.51162,-4.8,,,,,4XMM J115109.5-284800,5.20511e-14,105.04227631957357,2CXO J115109.5-284800,4.10483142892e-14,104.29930980125062,177.789725292684,-28.8001795298833,,0.744116623683595,
PGC737243,177.95562,-28.8045451,0.4008390316938396,0.14892582147145952,43.900001525878906,387.6145,0.0,,,,,4XMM J115150.0-284806,1.33306e-14,13.594874918795472,,,,177.9586255906,-28.801838760702,,,
NGC3938,178.2058515,44.1207736,2.6975531125756382,2.576143222908782,,14.92107,5.1,2SXPS J115246.4+440755,3.873e-14,1.9306e-13,52.10393000497541,,,,,,,178.19344,44.13218,,,
NGC3938,178.2058515,44.1207736,2.6975531125756382,2.57614322290878,,14.92107,5.1,,,,,,,,2CXO J115246.6+440648,8.32248516659e-14,39.71306658334384,178.194341612163,44.1134652387297,,,
NGC3938,178.2058515,44.1207736,2.6975531125756382,2.576143222908782,,14.92107,5.1,2SXPS J115252.0+440548,3.967e-14,3.9673e-14,91.34377749115387,,,,,,,178.21689,44.09667,,,
NGC3938,178.2058515,44.1207736,2.6975531125756382,2.576143222908782,,14.92107,5.1,2SXPS J115253.9+440613,4.372e-14,1.8769e-13,78.43123303959838,,,,,,,178.22484,44.10378,,,
NGC3938,178.2058515,44.1207736,2.6975531125756382,2.576143222908782,,14.92107,5.1,2SXPS J115255.4+440753,4.561e-14,1.401e-13,75.47167199479092,,,,,,,178.23097,44.13147,,,
NGC3949,178.423842,47.8587682,1.129717885110489,0.666760716081662,116.44,18.53532,4.0,2SXPS J115340.2+475210,3.265e-13,3.2652e-13,41.42793742178637,,,,,,,178.41765,47.8695,,,
NGC3953,178.4542245,52.3266874,3.061751958623867,1.5522797940641777,13.65999984741211,19.23092,4.0,2SXPS J115342.3+521840,3.165e-14,1.8412e-13,82.749258074158,4XMM J115342.3+521840,1.10415e-13,82.4404165250621,,,,178.42636698877,52.311375563302,0.30896552099978175,,
NGC3953,178.4542245,52.3266874,3.061751958623867,1.5522797940641777,13.66,19.23092,4.0,2SXPS J115349.6+522030,4.452e-14,9.6642e-14,54.60366677100168,,,,,,,178.45685,52.34177,,,
PGC037309,178.4642415,-19.6632112,0.35397289219206896,0.1377114351669084,78.0,96.47172,,,,,,,,,2CXO J115350.1-193951,5.21882894475e-15,17.969240528286612,178.459045199828,-19.664196348211,,,
NGC3953,178.4542245,52.3266874,3.061751958623867,1.5522797940641777,13.66,19.23092,4.0,2SXPS J115352.1+522016,8.746e-14,3.0531e-13,49.17810332227455,,,,,,,178.46718,52.33782,,,
NGC3955,178.488138,-23.1641298,2.074770213171816,0.6025179701859,165.4199981689453,20.69188,0.3,,,,,,,,2CXO J115357.7-231002,6.62138429805e-14,14.615296395563272,178.490815529728,-23.1673581633232,,,
NGC3962,178.6670595,-13.9749552,2.0939678255895924,1.506503012093061,10.140000343322754,36.30779,-4.8,2SXPS J115435.7-135805,8.293e-14,6.1542e-13,67.74097248137016,4XMM J115435.8-135804,3.01081e-14,66.34180453191289,,,,178.64948361845,-13.967976867544,2.220720735880242,,
NGC3962,178.6670595,-13.9749552,2.0939678255895924,1.506503012093061,10.140000343322754,36.30779,-4.8,,,,,4XMM J115444.3-135854,1.31696e-14,66.40143344168244,,,,178.68471835151,-13.981779602497,,,
NGC3982,179.1171885,55.1252607,0.9418245447448981,0.82979345371878,24.389999389648438,21.57744,3.2,,,,,,,,2CXO J115627.0+550747,2.8804713433e-14,18.948082276061378,179.112792108719,55.1298850403972,,,
IC2980,179.3760555,-73.6845057,1.0208689723347648,0.644124775846567,40.75,118.41317,-4.8,,,,,4XMM J115736.5-734115,1.91634e-14,28.67651335630856,,,,179.40212290843,-73.6876419019,,,
NGC4013,179.630676,43.9468119,2.437642450516932,0.609494799462432,58.560001373291016,20.6063,3.1,,,,,,,,2CXO J115829.3+435622,1.97965922975e-14,33.71248147811437,179.622405283429,43.9395847614447,,,
PGC3123947,180.043908,3.3684212,0.18965749248684122,0.147900623327577,37.58000183105469,584.2517,-5.0,,,,,,,,2CXO J120009.9+032204,1.49172627887e-14,8.91439225690762,180.041508366955,3.36779406165991,,,
NGC4030,180.0983565,-1.100072,1.9053291169688638,1.339584162409518,21.399999618530273,29.92266,4.0,,,,,,,,2CXO J120022.8-010419,1.72003169522e-14,101.65557501230714,180.095025208743,-1.07203145948443,,,
NGC4030,180.0983565,-1.100072,1.9053291169688638,1.339584162409518,21.399999618530273,29.92266,4.0,,,,,,,,2CXO J120023.5-010626,1.24402769067e-14,26.361160103417127,180.098187070422,-1.10739258480117,,,
NGC4030,180.0983565,-1.100072,1.9053291169688638,1.339584162409518,21.399999618530273,29.92266,4.0,,,,,,,,2CXO J120025.7-010507,2.47283190927e-14,61.81292853204278,180.107425291258,-1.08549102965107,,,
NGC4036,180.361719,61.8957613,2.426442500810605,1.0398483435518477,83.24,23.59391,-2.4,2SXPS J120124.1+615405,8.116e-14,1.8766e-12,28.472570087886954,,,,,,,180.35051,61.90165,,,
ESO171-005,180.400473,-53.3574152,0.5997496515746894,0.48525498362274483,43.47,59.92389,1.7,2SXPS J120132.9-532136,6.673e-14,1.7892e-13,29.701820122394977,,,,,,,180.38735,-53.36001,,,
NGC4039,180.4734345,-18.886422,2.678983287566709,1.364488891404021,,20.6063,8.9,,,,,4XMM J120148.8-185403,2.42979e-14,86.31347036185907,,,,180.453337493879,-18.9010270401448,,,
NGC4038,180.470898,-18.8682165,2.7100044520081195,1.8922129235854666,,22.08004,8.9,,,,,4XMM J120150.0-184953,1.44544e-13,138.69116408728652,,,,180.458375127227,-18.8315593257562,,,
NGC4038,180.470898,-18.8682165,2.7100044520081195,1.8922129235854666,,22.08004,8.9,2SXPS J120151.3-185217,3.51e-13,1.1272e-12,25.94584160735549,4XMM J120151.2-185224,2.16144e-13,30.909840317491362,,,,180.463639529174,-18.8733688370385,7.202663233878438,,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,,,,,,,,2CXO J120151.5-185231,2.23784783816e-14,32.728305961603766,180.464970013307,-18.8753708908271,,,
NGC4038,180.470898,-18.8682165,2.7100044520081195,1.8922129235854666,,22.08004,8.9,2SXPS J120152.0-185132,3.3e-13,6.7058e-13,35.70161050355064,4XMM J120152.0-185132,2.66362e-13,35.36944284720006,,,,180.466950395244,-18.8591295303047,0.35831162690867097,,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,,,,,,,,2CXO J120152.3-185206,3.43107265336e-14,8.818463234711071,180.468316298806,-18.8683962128855,,,
NGC4038,180.470898,-18.8682165,2.7100044520081195,1.8922129235854666,,22.08004,8.9,,,,,4XMM J120152.4-185139,3.91513e-14,27.406969752447626,,,,180.46859760015,-18.860921304567,,,
NGC4038,180.470898,-18.8682165,2.7100044520081195,1.8922129235854666,,22.08004,8.9,2SXPS J120153.6-185234,1.363e-13,5.0695e-12,30.82076607293951,,,,,,,180.47369,-18.87636,,,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,,,,,4XMM J120154.0-185202,5.20817e-14,15.65454250333069,2CXO J120154.2-185201,3.0068732157e-14,18.37894971888233,180.476143840779,-18.867023732593,,2.7835806646450347,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,,,,,,,,2CXO J120154.3-185209,1.74237592498e-14,19.37196077422793,180.476451134026,-18.8693758886641,,,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,2SXPS J120154.4-185255,1.768e-13,4.5064e-13,54.23027413012382,4XMM J120154.8-185252,6.66537e-14,25.418244570062743,2CXO J120154.7-185251,2.29706905888e-14,52.43456021296292,180.478261777569,-18.8810068582923,5.927728637868973,0.696100133313418,
NGC4039,180.4734345,-18.886422,2.678983287566709,1.364488891404021,,20.6063,8.9,2SXPS J120154.7-185337,4.759e-14,2.3397e-13,31.513691086210322,,,,,,,180.47833,-18.89385,,,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,2SXPS J120155.4-185213,1.735e-12,2.2421e-11,35.62961364189599,4XMM J120155.6-185214,1.61123e-13,38.67844240108495,2CXO J120155.6-185214,7.9611094251e-14,38.538535004270976,180.481905024132,-18.8706899399713,3.0578823174274024,0.36562328469245187,
NGC4038,180.470898,-18.8682165,2.7100044520081203,1.8922129235854679,,22.08004,8.9,2SXPS J120156.3-185157,2.026e-13,6.1047e-13,48.063384690035285,4XMM J120156.3-185158,2.03317e-13,48.01507580574736,2CXO J120156.4-185157,9.94916888917e-14,49.140948127286364,180.485117785534,-18.8659204641038,0.8272612113008101,1.593111624131639,
UGC07049,181.0395735,20.1846302,0.5780561210960495,0.0858954193578792,40.20000076293945,112.30523,5.8,,,,,,,,2CXO J120408.7+201052,1.19086922595e-14,16.17161914052723,181.036589001885,20.1811184806869,,,
NGC4080,181.21593,26.9925556,0.6137196155792036,0.29105160888543574,121.1,15.20547,9.2,2SXPS J120450.3+265955,3.595e-14,1.1506e-13,30.244436998066856,,,,,,,181.20966,26.99883,,,
NGC4088,181.391307,50.5388391,2.7413848246042694,1.032690077905265,46.63,13.99587,4.7,2SXPS J120530.3+503218,1.454e-13,2.7286e-13,33.95802392606174,,,,,,,181.37647,50.5386,,,
NGC4096,181.5047595,47.4784538,2.824684874061513,0.7128037968010943,19.99,12.30269,5.3,2SXPS J120601.2+472740,4.499e-14,7.7506e-14,62.0118857986829,,,,,,,181.50512,47.46123,,,
NGC4096,181.5047595,47.4784538,2.824684874061513,0.7128037968010943,19.99,12.30269,5.3,2SXPS J120607.8+473022,1.287e-13,1.8445e-13,120.66250810075398,,,,,,,181.53274,47.50613,,,
NGC4102,181.5981495,52.7109722,1.485833015869014,0.8394020090612819,37.5,19.49845,3.0,,,,,4XMM J120627.3+524303,9.21321e-14,42.18530525890594,2CXO J120627.3+524303,2.96808691774e-14,41.92568656264367,181.613952818063,52.7176038003634,,0.26364049345354074,
NGC4104,181.6622715,28.174268,1.2501726808482179,0.5457201682243782,33.9900016784668,125.19875,-2.1,,,,,,,,2CXO J120637.1+280959,1.0815284236e-14,37.23455425594472,181.654639725436,28.1664122201508,,,
NGC4104,181.6622715,28.174268,1.2501726808482179,0.5457201682243782,33.9900016784668,125.19875,-2.1,,,,,,,,2CXO J120638.5+281053,2.09792142277e-15,27.015684356807167,181.660715943375,28.1816460201066,,,
NGC4125,182.0248725,65.1741769,2.937446762648883,2.2907094335726668,95.0,23.98832,-4.8,,,,,4XMM J120754.4+651040,1.74062e-14,73.73486920930475,,,,181.9768862432,65.177870234908,,,
NGC4125,182.0248725,65.1741769,2.937446762648883,2.2907094335726668,95.0,23.98832,-4.8,2SXPS J120801.6+651008,9.248e-14,1.8664e-13,33.06772301037275,,,,,,,182.00677,65.16902,,,
NGC4125,182.0248725,65.1741769,2.937446762648883,2.2907094335726668,95.0,23.98832,-4.8,,,,,4XMM J120807.1+651149,1.49593e-14,83.31346914703258,,,,182.02995195371,65.197221140732,,,
NGC4125,182.0248725,65.1741769,2.937446762648886,2.290709433572664,95.0,23.98832,-4.8,,,,,,,,2CXO J120807.4+651028,8.17984199599e-14,9.589573102342944,182.031132051387,65.1746112408328,,,
NGC4125,182.0248725,65.1741769,2.937446762648883,2.2907094335726668,95.0,23.98832,-4.8,,,,,4XMM J120817.3+651125,1.74424e-14,92.45096450174867,,,,182.07217480579,65.190465287305,,,
NGC4136,182.323779,29.9276571,1.1721144076599601,1.0888548861765779,,6.67,5.2,,,,,,,,2CXO J120922.1+295559,1.9315971878145e-13,61.595392325526575,182.34243735512,29.9332499492655,,,
NGC4144,182.493648,46.4573312,2.618002182928752,0.5023078951391977,102.73,6.76083,6.1,2SXPS J120957.1+462756,1.764e-13,5.893e-13,32.91195441014522,,,,,,,182.48824,46.46568,,,
NGC4145,182.5062585,39.8839178,2.311905106996302,1.0567445199183236,99.67,12.24616,6.9,2SXPS J121007.3+395149,1.547e-13,3.9106e-13,99.07728080309056,,,,,,,182.53049,39.86363,,,
NGC4144,182.493648,46.4573312,2.618002182928752,0.5023078951391977,102.73,6.76083,6.1,2SXPS J121009.7+462716,1.929e-13,5.2161e-13,116.91801919347475,,,,,,,182.54061,46.45449,,,
NGC4157,182.7680235,50.4849616,3.288289186777103,0.5901603178258649,64.73999786376953,17.06082,3.3,,,,,4XMM J121059.6+502831,1.00305e-13,56.03928157662432,,,,182.74861279668,50.475488184175,,,
NGC4157,182.7680235,50.4849616,3.2882891867771042,0.590160317825865,64.73999786376953,17.06082,3.3,,,,,4XMM J121104.5+502851,2.17588e-13,14.081193312191413,2CXO J121104.5+502850,1.60876772944e-13,15.607078831860367,182.768853686431,50.4806586046224,,1.582248029728894,
NGC4168,183.071931,13.2051931,1.4620761889216678,1.1375487153860353,121.1500015258789,32.2107,-4.9,,,,,4XMM J121213.9+131248,9.38931e-15,57.0983883265737,,,,183.05802022988,13.213448734745,,,
NGC4168,183.071931,13.2051931,1.462076188921668,1.137548715386034,121.1500015258789,32.2107,-4.9,,,,,,,,2CXO J121216.8+131223,1.31779812952e-14,7.67575639978027,183.070145476204,13.206427754618,,,
NGC4173,183.086748,29.2093726,1.1721144076599612,0.25999799826675796,134.44000244140625,12.76439,7.1,,,,,4XMM J121221.1+291219,6.61241e-14,14.8940956850186,,,,183.08819123661,29.205431803453,,,
NGC4178,183.1928955,10.8657101,2.327930467614792,0.622257305885694,31.670000076293945,13.30455,6.9,2SXPS J121244.5+105113,2.95e-13,3.904e-13,50.47721869877478,,,,2CXO J121244.5+105113,1.07747297818e-13,50.356877438864394,183.185442689659,10.8537898649308,,,0.8541990788846191
IC3061,183.7686165,14.0288864,1.1090982099001099,0.20228794584872142,120.22000122070312,40.55087,5.2,,,,,4XMM J121500.6+140219,1.13214e-14,65.74157864631873,,,,183.752716130865,14.0386603037749,,,
IC3061,183.7686165,14.0288864,1.1090982099001099,0.20228794584872142,120.22000122070312,40.55087,5.2,,,,,4XMM J121503.7+140149,4.04238e-14,11.71080272028625,,,,183.765672027407,14.0304425561334,,,
